lambda_um,T_H2O,A_H2O_dbm
7.8249999999999185,0.9999090569338857,0.00039497867836650147
7.834999999999918,0.9998258641766992,0.0007563281254340948
7.844999999999918,0.9998049490210678,0.0008471782625618889
7.854999999999918,0.9979730170709388,0.008812008926056407
7.864999999999918,0.9794791916581033,0.09004785850004826
7.874999999999917,0.9900665124018865,0.04335628635965352
7.884999999999917,0.9933944510733772,0.02878270226584976
7.894999999999917,0.9962455789684622,0.016335928569217503
7.904999999999917,0.9985056518293243,0.00649472554579153
7.9149999999999165,0.9991450659108987,0.003714519633952449
7.924999999999916,0.9993119092489802,0.0029893687586512356
7.934999999999916,0.9812417257855783,0.08223992372363444
7.944999999999916,0.9985467138257457,0.006316132347426317
7.954999999999916,0.9997404924497988,0.001127173231954738
7.9649999999999155,0.9998644758263882,0.0005886138942479974
7.974999999999915,0.9997496046990328,0.0010875891443341197
7.984999999999915,0.9997001769052084,0.001302310397275577
7.994999999999915,0.9997997866714124,0.0008696024940006472
8.004999999999914,0.9998093073872173,0.0008282464674639602
8.014999999999915,0.9998858099331253,0.0004959494761094958
8.024999999999913,0.9998841538525206,0.0005031425701274236
8.034999999999915,0.994299438874065,0.024828056762597476
8.044999999999913,0.9991804425918175,0.003560751919460305
8.054999999999914,0.9999137765583264,0.00037447979399603384
8.064999999999912,0.999413957471805,0.002545896436235582
8.074999999999914,0.9998592286780154,0.0006114051186447165
8.084999999999912,0.9997649362249895,0.0010209890072909187
8.094999999999914,0.9999782762242273,9.434618422324601e-05
8.104999999999912,0.9999741616024722,0.000112216184424847
8.114999999999913,0.9999738984418693,0.0001133591060832818
8.124999999999911,0.9999839505465079,6.970245023641104e-05
8.134999999999913,0.9999042393432799,0.0004159031618676041
8.14499999999991,0.99993925891176,0.0002638032064021008
8.154999999999912,0.9991195267472915,0.0038255311373175524
8.16499999999991,0.9951500694967316,0.021114223297410806
8.174999999999912,0.9998547289148667,0.0006309501370500933
8.18499999999991,0.9998090936986731,0.0008291746821227018
8.194999999999911,0.999834376894646,0.0007193515795747602
8.20499999999991,0.9980301608681997,0.008563339624258624
8.214999999999911,0.9998932178776572,0.00046377362680087044
8.224999999999909,0.9999060625315959,0.0004079844045298605
8.23499999999991,0.9998566316353324,0.0006226855343161421
8.244999999999909,0.9958557694317005,0.01803556230628159
8.25499999999991,0.9981259062917605,0.008146721807286428
8.264999999999908,0.9998941779315594,0.0004596037224104585
8.27499999999991,0.9999387569204998,0.00026598345972309517
