lambda_um,T_H2O,T_CO2,T_O3,T_N2O,T_CH4,T_O2
8.369999999999907,0.9999509442607205,0.9999999992624848,0.9999999672937739,0.9999972577976868,0.999998941210056,1.0
8.389999999999906,0.9999487237161554,0.9999999995754487,0.9999999618642399,0.9999959182905259,0.9999955805629852,1.0
8.409999999999906,0.9999151292289933,0.9999999997269061,0.9999999581406598,0.999995246690443,0.9999985006939107,1.0
8.429999999999906,0.9979130855657721,0.9999999998233023,0.9999999475841362,0.9999947021578459,0.999999549215666,1.0
8.449999999999905,0.9999661597960033,0.999999999842201,0.9999999418992069,0.9999941951711969,0.9999991821045086,1.0
8.469999999999905,0.9999591129851919,0.9999999998844039,0.9999999349072252,0.9999937164938576,0.9999988262470595,1.0
8.489999999999904,0.9999502214739954,0.9999999999038792,0.999999927800526,0.9999935683720906,0.9999994191417928,1.0
8.509999999999904,0.9971068540802775,0.9999999999181092,0.9999999213834483,0.9999950456600539,0.9999997901272969,1.0
8.529999999999903,0.9997949095111762,0.9999999999410397,0.9999999132565375,0.9999964160532865,0.9999994587221046,1.0
8.549999999999903,0.999972768956425,0.9999999999676458,0.9999999029070424,0.9999980096282501,0.9999993381701427,1.0
8.569999999999903,0.9998628107544005,0.9999999999933052,0.9999999050283769,0.9999982113367117,0.9999997766843753,1.0
8.589999999999902,0.9996589464108796,0.9999999999754583,0.9999998946211872,0.9999968581290785,0.9999996894748254,1.0
8.609999999999902,0.9999888131235568,0.999999999970622,0.9999998819830462,0.9999958752982442,0.9999995858176114,1.0
8.629999999999901,0.9999956124480881,0.9999999999398119,0.9999998863756951,0.9999947384651704,0.9999996501183366,1.0
8.6499999999999,0.9999945777693804,0.9999999999414445,0.9999998792769992,0.9999937835185833,0.9999997602792994,1.0
8.6699999999999,0.9997676801851627,0.9999999999370295,0.9999998714410414,0.9999942843575947,0.9999998014124779,1.0
8.6899999999999,0.9996664347041486,0.999999999950902,0.9999998567302825,0.9999943996969046,0.9999997506491605,1.0
8.7099999999999,0.9998542108996732,0.9999999999293994,0.9999998230051593,0.9999944348934416,0.9999997609977048,1.0
8.7299999999999,0.9999947607990138,0.9999999999602869,0.9999998295235112,0.9999959393292254,0.9999999461059856,1.0
